fold,protein,pearson,spearman,r2,rmse,mae
1,PDGFR,0.4930804669857025,0.26480071673012884,0.2413519024848938,0.5896129788290754,0.38609054684638977
1,CD4,0.5338490605354309,0.24882714804408088,0.2835127115249634,0.255876642474413,0.1883038580417633
1,MAP2,0.49147090315818787,0.3329844479341274,0.24066025018692017,0.4268857646271846,0.33257248997688293
1,CD8,0.18437640368938446,0.11210109082458061,0.02057933807373047,0.30572393397716935,0.18786443769931793
1,MGMT,0.4860266149044037,0.24560548946553679,0.22814655303955078,0.359745332392036,0.23918701708316803
1,CD38,0.3438538908958435,0.2738671218700215,0.11135125160217285,0.2815057201270155,0.21964290738105774
1,HLA-DR,0.47433099150657654,0.3304672645070465,0.2146615982055664,0.4151516391439238,0.30329543352127075
1,CD14,0.44766005873680115,0.33433134667491743,0.1975352168083191,0.41398862863555713,0.31807610392570496
1,ICOS,0.3541298806667328,0.22863775600139558,0.11944526433944702,0.19959385470018318,0.1415565460920334
1,Granzyme K,0.3235815167427063,0.1726632980616789,0.10042017698287964,0.2041815824477294,0.15874718129634857
2,synd,0.3774661719799042,0.3365202352506474,0.14150428771972656,0.35542427036220975,0.24689935147762299
2,FOXP3,0.42632991075515747,0.3353542518360686,0.17975616455078125,0.18332855875849424,0.13038094341754913
2,CD16,0.2961615025997162,0.2888872083657903,0.08754992485046387,0.5836718944845195,0.43250060081481934
2,CD31,0.4297800660133362,0.2581786488638855,0.18370211124420166,0.34727953742428935,0.24369505047798157
2,CXCL13,0.35749518871307373,0.16488171070126498,0.1255757212638855,0.166151877196668,0.11611560732126236
2,Ki67,0.4257412850856781,0.2656920452510897,0.18117660284042358,1.0583418655552193,0.8330929279327393
2,OLIG2,0.3621976971626282,0.3251562147191142,0.1311023235321045,0.3760043047293313,0.30476656556129456
2,CXCR5,0.4412612318992615,0.19054763807923938,0.1935567855834961,0.16603842746988495,0.11002865433692932
2,HLA-A,0.21890227496623993,0.19343385713889522,0.04789978265762329,1.0388762228211206,0.8154869079589844
2,PD-L1,0.5470231175422668,0.20874360097440034,0.298350989818573,0.16680897036791908,0.11447916179895401
2,PSD95,0.35580724477767944,0.28004355218945537,0.12509489059448242,1.2273098072236732,0.9495424032211304
2,CD20,0.23156677186489105,0.15761133973632496,0.052445292472839355,0.26326966868660645,0.1569090336561203
2,CD68,0.7055661082267761,0.23628198004194778,0.4853276014328003,0.376415086122316,0.24495361745357513
2,CD44,0.508661150932312,0.4112886604205198,0.24749571084976196,0.8128156415679891,0.6030035614967346
2,SMA,0.33682969212532043,0.22121949282797707,0.11314499378204346,0.5993874850678279,0.44412416219711304
2,MSH6,0.3592301607131958,0.33374799545017975,0.12822341918945312,0.3472214025911618,0.2714218199253082
2,CD23,0.48597782850265503,0.34767346843739105,0.23523354530334473,0.8471384532524978,0.5998719334602356
2,GFAP,0.33768099546432495,0.23895240845076274,0.11336171627044678,0.39333020947853825,0.3063506484031677
2,SYNA,0.24176044762134552,0.18478276505179456,0.05670112371444702,0.26659559585545767,0.2029283195734024
2,Podoplanin,0.2042141556739807,0.16274608472220017,0.03465712070465088,0.9459935721951238,0.6881049871444702
2,Vimentin,0.3787238895893097,0.25997823342575016,0.1433972716331482,0.3936397753946989,0.3045605719089508
2,CD47,0.3997870683670044,0.21180864063346624,0.15829741954803467,0.22115207684568264,0.16015921533107758
2,CD74,0.4964030086994171,0.45548523884907116,0.24595433473587036,0.7830496849383385,0.6401357650756836
2,SIRP,0.36660870909690857,0.31215525381409814,0.1327047348022461,0.24808558965414435,0.1926717609167099
2,Granzyme B,0.553865373134613,0.27682177739483305,0.3047366738319397,0.5968722767792737,0.3765742778778076
2,IDH1,0.47070667147636414,0.30631580688539434,0.21825134754180908,0.2881823233017667,0.21814283728599548
