fold,protein,pearson,spearman,r2,rmse,mae
3,Vimentin,0.3669814467430115,0.2594202066888352,0.13161754608154297,0.417446630344642,0.3189854621887207
3,CD47,0.36595287919044495,0.234748574178854,0.12850534915924072,0.23735257046340066,0.16759084165096283
3,CD74,0.4762495160102844,0.43223461063422836,0.22449475526809692,0.8020917264490963,0.6576268672943115
3,SIRP,0.3608931601047516,0.3110980565344427,0.11911177635192871,0.2614048313528763,0.1999300718307495
3,Granzyme B,0.5127536058425903,0.28768766827006914,0.25675082206726074,0.6668075596423196,0.410055935382843
3,IDH1,0.3995502293109894,0.29645763464149266,0.15902894735336304,0.2942801181487481,0.22195374965667725
3,MPO,0.6059020757675171,0.15429112411451656,0.3663066625595093,0.27098244297597224,0.13707244396209717
3,CD45,0.579082727432251,0.27643599145517905,0.33316147327423096,0.3431943824674011,0.24719569087028503
3,CD21,0.26360729336738586,0.16487075647543883,0.06840473413467407,0.2620646909098585,0.19798694550991058
3,FIBR,0.5126100778579712,0.23873831760778413,0.2597309947013855,0.1986712055742549,0.13834884762763977
3,C-KIT,0.5011155009269714,0.30925557768663586,0.24759674072265625,0.6996720192795215,0.45154428482055664
3,CD3e,0.5248702168464661,0.22954027140846905,0.2717016935348511,0.22895373219757278,0.13990665972232819
3,TOX,0.5670609474182129,0.3054460843381689,0.31381338834762573,0.4115610316430664,0.2105504721403122
3,PD-1,0.39299681782722473,0.20634482322727535,0.15148091316223145,0.18390769697023604,0.11987866461277008
3,PDGFR,0.490726500749588,0.2901645159798526,0.23639869689941406,0.6919219254567197,0.437315970659256
3,CD4,0.5567357540130615,0.2808159614426733,0.30823177099227905,0.27139316371363054,0.19414180517196655
3,MAP2,0.43207448720932007,0.3435908027498578,0.1847294569015503,0.44783546761540227,0.3477053940296173
3,CD8,0.29203683137893677,0.11660040237179903,0.07958102226257324,0.33018063189360164,0.19687308371067047
3,MGMT,0.525337815284729,0.2760192812012624,0.2710784673690796,0.40565342381815783,0.25105130672454834
3,CD38,0.37553152441978455,0.29173760207384825,0.13861006498336792,0.29696391681429984,0.22866441309452057
3,HLA-DR,0.5420671701431274,0.35153630824353166,0.2883996367454529,0.44463822698343625,0.31744512915611267
3,CD14,0.47377967834472656,0.34061477191236905,0.22324126958847046,0.4199655909294204,0.32180625200271606
3,ICOS,0.42483246326446533,0.25382536793694516,0.1733425259590149,0.21981198663627197,0.15482822060585022
3,Granzyme K,0.23189915716648102,0.18002921840223593,0.04838043451309204,0.20992234341079702,0.1638564020395279
4,synd,0.4093230962753296,0.33411083451787954,0.15648579597473145,0.368008001222391,0.2620943784713745
4,FOXP3,0.3582262396812439,0.3031100138792285,0.1258084774017334,0.18823383691950993,0.13423961400985718
4,CD16,0.29367485642433167,0.2847098069582325,0.08161002397537231,0.6111427245367953,0.44850441813468933
4,CD31,0.3991773724555969,0.24637358591795935,0.15686959028244019,0.35997972196185163,0.2537890672683716
4,CXCL13,0.31200042366981506,0.12364279413470887,0.09704762697219849,0.16129170877323407,0.11491365730762482
4,Ki67,0.40998515486717224,0.2590223912580139,0.1652359962463379,1.0693296388762843,0.8439571857452393
4,OLIG2,0.3576728105545044,0.324438090589405,0.11913049221038818,0.3851994232988943,0.31380319595336914
4,CXCR5,0.3574303686618805,0.14794996824709353,0.12619870901107788,0.16286547258518785,0.11016389727592468
4,HLA-A,0.218067467212677,0.1935986893480401,0.04324740171432495,1.045516940938777,0.8157373070716858
4,PD-L1,0.5913198590278625,0.15526775595262768,0.3405354619026184,0.16939642660689772,0.11485034227371216
4,PSD95,0.3334709703922272,0.27772876347193554,0.10902780294418335,1.2671219720607652,0.9835989475250244
4,CD20,0.08001279085874557,0.1402308029191976,-0.00015020370483398438,0.2654280353014726,0.1555463969707489
4,CD68,0.6358053684234619,0.2034119181686258,0.4032299518585205,0.36234149591650366,0.24013401567935944
4,CD44,0.44645723700523376,0.37986990770932333,0.1903775930404663,0.7482553694481717,0.5737419128417969
4,SMA,0.3506941795349121,0.2086320016643036,0.11991888284683228,0.6119753546629877,0.44903552532196045
4,MSH6,0.3593713045120239,0.33403586407584024,0.12092560529708862,0.3583591242128821,0.28113916516304016
4,CD23,0.42685070633888245,0.31686861851138803,0.18016892671585083,0.8954171204480749,0.6375917196273804
4,GFAP,0.2691008746623993,0.1886464202472699,0.06749749183654785,0.4012223142359664,0.31075865030288696
4,SYNA,0.30830681324005127,0.16386934106900802,0.0872412919998169,0.27685938433749346,0.2075529545545578
4,Podoplanin,0.27701711654663086,0.14663973751545514,0.07026124000549316,0.9624887985964855,0.6968366503715515
4,Vimentin,0.3712731897830963,0.245624607514544,0.1333656907081604,0.4042353007286931,0.3124030828475952
4,CD47,0.32455891370773315,0.19810903031933275,0.10402393341064453,0.2242047106105706,0.16449569165706635
4,CD74,0.46646687388420105,0.4238979398555448,0.21267962455749512,0.7952945969520742,0.6462709307670593
4,SIRP,0.3240010738372803,0.28042358637266174,0.10396212339401245,0.24333635224359573,0.19043037295341492
4,Granzyme B,0.4873291552066803,0.24204035829661266,0.23631775379180908,0.5975083560838134,0.38216137886047363
4,IDH1,0.41253459453582764,0.2675260608445814,0.16300159692764282,0.2829421057287272,0.21679943799972534
4,MPO,0.7007038593292236,0.14031248013570308,0.45911717414855957,0.24548509806799115,0.13010603189468384
4,CD45,0.5566732883453369,0.26597127601164133,0.3085376024246216,0.32402703925321696,0.24249596893787384
4,CD21,0.34501951932907104,0.16547490943779397,0.1026502251625061,0.2690883397444594,0.20566588640213013
4,FIBR,0.5304804444313049,0.19528151525027448,0.2770460844039917,0.18608446043579738,0.1341613233089447
4,C-KIT,0.4758327007293701,0.2854043301114836,0.22630733251571655,0.6289761427431936,0.4221564531326294
4,CD3e,0.5031862854957581,0.17062406797680174,0.25210368633270264,0.20062921534474148,0.13073085248470306
4,TOX,0.5796464085578918,0.27766271111079194,0.3349739909172058,0.338322875653256,0.19124414026737213
4,PD-1,0.3762301802635193,0.15683828489642795,0.14072376489639282,0.16634814676282117,0.1158076673746109
4,PDGFR,0.4391915202140808,0.2602230106907429,0.1928044557571411,0.6287217906288891,0.40934857726097107
4,CD4,0.5496906638145447,0.2647912216429775,0.3000631332397461,0.2532554502249039,0.18825815618038177
4,MAP2,0.4533156454563141,0.3372517552588138,0.19794917106628418,0.44518574366235786,0.34583190083503723
4,CD8,0.3059309720993042,0.10900066242626641,0.08400291204452515,0.323527184551396,0.19565799832344055
4,MGMT,0.5156223177909851,0.2514696691728912,0.26319295167922974,0.37516524727108136,0.24056540429592133
4,CD38,0.3912486732006073,0.2922801821684094,0.14811480045318604,0.289941508009505,0.22592803835868835
4,HLA-DR,0.514739990234375,0.34601145011437806,0.26325303316116333,0.4199974879121586,0.30839890241622925
4,CD14,0.48737552762031555,0.35288333179925235,0.23367005586624146,0.4141219834120822,0.3201088607311249
4,ICOS,0.38770806789398193,0.2038283243505416,0.14850467443466187,0.20807313564959012,0.15069235861301422
4,Granzyme K,0.24215152859687805,0.14145831834730907,0.056103289127349854,0.20398545499038717,0.16159705817699432
